gesto,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20;
paz,0.406692,0.785517,0.000000,0.462313,0.710435,0.003400,0.488931,0.652845,-0.005448,0.480940,0.621843,-0.019341,0.456128,0.612905,-0.032180,0.464432,0.524270,-0.004219,0.476521,0.418909,-0.016436,0.484274,0.375702,-0.024781,0.491636,0.345654,-0.031661,0.411615,0.540054,-0.019673,0.374008,0.435719,-0.033510,0.353943,0.385606,-0.040843,0.340573,0.349299,-0.047564,0.371992,0.577573,-0.035641,0.370353,0.561234,-0.044053,0.397381,0.613227,-0.039475,0.420101,0.645490,-0.036451,0.344699,0.626930,-0.053970,0.360357,0.622436,-0.057559,0.388095,0.661575,-0.052213,0.412216,0.693540,-0.048378
paz,0.403071,0.784446,0.000000,0.462761,0.715276,0.001492,0.494055,0.656658,-0.008118,0.490561,0.620381,-0.022996,0.469435,0.602284,-0.036855,0.464038,0.517930,0.000404,0.477351,0.410876,-0.010441,0.487665,0.363784,-0.018742,0.495961,0.326720,-0.025867,0.409813,0.533907,-0.014767,0.369079,0.425582,-0.027109,0.348485,0.370335,-0.034802,0.334981,0.332672,-0.041803,0.370640,0.572731,-0.031183,0.372593,0.544748,-0.040204,0.400593,0.595456,-0.036939,0.421267,0.629843,-0.034265,0.344568,0.623535,-0.050066,0.362529,0.607305,-0.054523,0.390526,0.646376,-0.049896,0.413312,0.682246,-0.046328
paz,0.472099,0.865640,0.000000,0.528459,0.826163,-0.026327,0.558928,0.756418,-0.052449,0.524526,0.698620,-0.079803,0.474174,0.646294,-0.106091,0.536276,0.546255,-0.029835,0.547637,0.415841,-0.053403,0.555748,0.338864,-0.069969,0.561288,0.270869,-0.083364,0.463448,0.559480,-0.038266,0.428326,0.404439,-0.064192,0.411532,0.313959,-0.079848,0.403537,0.241731,-0.091847,0.407590,0.608260,-0.050159,0.377114,0.514567,-0.076413,0.406245,0.578429,-0.078155,0.437982,0.626708,-0.076177,0.366554,0.681943,-0.066370,0.366574,0.625128,-0.086638,0.401247,0.677284,-0.086444,0.436170,0.726419,-0.083826
paz,0.466942,0.784898,0.000000,0.550101,0.711147,0.002764,0.598239,0.627271,-0.012107,0.619853,0.574159,-0.032732,0.591820,0.545426,-0.051795,0.550415,0.485482,-0.012694,0.577115,0.363061,-0.032084,0.588074,0.298334,-0.044095,0.590399,0.238710,-0.053818,0.499098,0.505318,-0.032651,0.489803,0.358644,-0.056966,0.494520,0.273295,-0.066834,0.495120,0.205234,-0.074022,0.460902,0.552899,-0.052835,0.514520,0.466754,-0.071652,0.565906,0.526513,-0.063066,0.585960,0.565099,-0.055260,0.448324,0.616602,-0.075259,0.523565,0.567439,-0.085543,0.566582,0.607729,-0.077214,0.578416,0.645138,-0.070025
paz,0.416400,0.804643,0.000000,0.499806,0.712287,0.008521,0.544748,0.636528,-0.005448,0.574039,0.589083,-0.026228,0.575359,0.549891,-0.045788,0.486228,0.510434,-0.012218,0.501874,0.384962,-0.032237,0.507270,0.318145,-0.045976,0.509531,0.255977,-0.056984,0.451206,0.537190,-0.034523,0.473037,0.399911,-0.060047,0.495813,0.322114,-0.071900,0.513806,0.258323,-0.080580,0.433091,0.586232,-0.056027,0.522803,0.508344,-0.073189,0.565919,0.560333,-0.064971,0.579521,0.600278,-0.058366,0.437170,0.647942,-0.079196,0.528758,0.605401,-0.087455,0.569897,0.629383,-0.079583,0.581985,0.654622,-0.073602
paz,0.396793,0.825356,0.000000,0.473945,0.740579,0.001236,0.520868,0.673507,-0.015178,0.549265,0.642469,-0.037025,0.532065,0.628883,-0.057545,0.474675,0.541335,-0.017805,0.502203,0.427409,-0.037757,0.516145,0.370712,-0.051820,0.522233,0.318707,-0.063098,0.424145,0.563312,-0.036555,0.411567,0.435171,-0.059559,0.411974,0.359074,-0.071044,0.410726,0.297722,-0.080952,0.386077,0.611722,-0.055199,0.445278,0.561217,-0.069248,0.481864,0.608491,-0.062324,0.491023,0.642173,-0.057976,0.367101,0.673748,-0.076449,0.433402,0.648249,-0.083289,0.471336,0.672963,-0.076616,0.482451,0.696576,-0.072264
paz,0.392120,0.836341,0.000000,0.443178,0.768849,-0.008161,0.464837,0.703533,-0.024830,0.444696,0.661563,-0.045614,0.399397,0.632900,-0.065522,0.437830,0.558410,-0.016138,0.448777,0.447955,-0.035453,0.457575,0.388722,-0.049397,0.463890,0.335853,-0.060376,0.380821,0.572923,-0.029734,0.341879,0.442536,-0.051533,0.330853,0.371312,-0.064209,0.324211,0.312644,-0.074250,0.336413,0.614866,-0.044938,0.328146,0.549160,-0.062500,0.365614,0.603872,-0.059809,0.393279,0.642797,-0.056641,0.303316,0.672562,-0.063287,0.314396,0.632065,-0.074553,0.349851,0.665373,-0.071100,0.376113,0.695649,-0.067627
paz,0.566680,0.886794,0.000000,0.485170,0.825905,-0.024293,0.463447,0.738878,-0.045799,0.510615,0.674705,-0.069318,0.571384,0.629115,-0.092153,0.510147,0.548360,-0.019496,0.490767,0.411761,-0.041334,0.482714,0.333014,-0.057029,0.479100,0.267087,-0.069310,0.587736,0.559385,-0.027041,0.612376,0.403027,-0.050896,0.625423,0.319391,-0.066127,0.642599,0.255567,-0.077721,0.651389,0.610077,-0.038615,0.674352,0.516230,-0.063442,0.636239,0.585114,-0.065392,0.614450,0.640668,-0.063716,0.693799,0.687989,-0.054812,0.686190,0.640661,-0.074892,0.639329,0.693570,-0.076359,0.613216,0.741898,-0.074904
paz,0.475229,0.808651,0.000000,0.399489,0.736893,-0.023443,0.377860,0.647162,-0.041740,0.433445,0.584952,-0.061550,0.496768,0.551371,-0.079991,0.412301,0.485837,-0.013432,0.389903,0.361880,-0.030736,0.377186,0.287863,-0.043329,0.370887,0.226278,-0.053449,0.480730,0.496211,-0.019818,0.503902,0.359661,-0.037604,0.514553,0.280969,-0.049623,0.529240,0.219283,-0.059266,0.534470,0.540144,-0.030584,0.554338,0.462538,-0.050991,0.519725,0.522391,-0.052589,0.502183,0.569935,-0.050750,0.572638,0.607487,-0.045634,0.571879,0.551476,-0.062255,0.530055,0.593324,-0.063056,0.506051,0.639795,-0.061290
paz,0.457067,0.814287,0.000000,0.376022,0.738777,-0.019678,0.357158,0.653670,-0.037039,0.407133,0.591337,-0.056339,0.460290,0.552460,-0.074380,0.392682,0.489434,-0.011816,0.372409,0.366696,-0.028637,0.361073,0.294661,-0.040833,0.355594,0.231874,-0.050706,0.461819,0.500215,-0.019430,0.483409,0.360523,-0.037713,0.491664,0.281973,-0.049446,0.504525,0.219833,-0.058615,0.517035,0.546316,-0.030815,0.534380,0.458724,-0.051062,0.498600,0.515869,-0.051622,0.480984,0.562629,-0.049076,0.556032,0.618135,-0.046034,0.551322,0.556975,-0.062410,0.507876,0.597391,-0.062360,0.483715,0.643342,-0.059883
paz,0.471570,0.836895,0.000000,0.397794,0.772502,-0.023761,0.373471,0.687791,-0.043371,0.415163,0.626401,-0.064240,0.465067,0.582862,-0.084631,0.407416,0.515919,-0.020383,0.386889,0.392391,-0.040021,0.376340,0.320495,-0.054320,0.372738,0.256655,-0.065755,0.476891,0.527144,-0.026996,0.497412,0.384625,-0.047324,0.508409,0.309142,-0.060732,0.526502,0.248878,-0.071754,0.534657,0.576055,-0.037343,0.552867,0.487104,-0.059008,0.515409,0.546542,-0.061006,0.497969,0.594677,-0.060341,0.573058,0.647859,-0.051881,0.565509,0.606505,-0.070704,0.523230,0.649441,-0.072536,0.502409,0.687147,-0.071665
paz,0.446400,0.866636,0.000000,0.372746,0.798825,-0.022446,0.352921,0.713928,-0.042296,0.393179,0.648574,-0.063837,0.445156,0.609876,-0.084496,0.389830,0.540965,-0.020050,0.371932,0.408745,-0.039934,0.361850,0.334758,-0.053290,0.357723,0.271243,-0.063852,0.460000,0.552806,-0.027572,0.481468,0.402665,-0.049063,0.490029,0.326961,-0.061430,0.505320,0.264331,-0.071069,0.517857,0.601686,-0.038780,0.537311,0.505618,-0.061989,0.494090,0.571624,-0.062498,0.472416,0.623553,-0.059730,0.556398,0.676146,-0.054052,0.550810,0.621503,-0.072718,0.506793,0.666531,-0.073141,0.484462,0.710395,-0.070856
paz,0.445640,0.825527,0.000000,0.389963,0.722116,0.003517,0.380504,0.628463,-0.008776,0.387333,0.567560,-0.026614,0.394884,0.520997,-0.043741,0.488189,0.519714,-0.012850,0.491844,0.386919,-0.030396,0.498877,0.312216,-0.041821,0.504882,0.252228,-0.051637,0.537477,0.546674,-0.032430,0.581083,0.420651,-0.054233,0.599660,0.344863,-0.065295,0.617841,0.287672,-0.074393,0.563685,0.597893,-0.051535,0.512796,0.516587,-0.073459,0.428119,0.539786,-0.073768,0.383032,0.563680,-0.072380,0.561423,0.661966,-0.071901,0.480321,0.620232,-0.087782,0.407373,0.627945,-0.087451,0.366077,0.637852,-0.086117
paz,0.446849,0.825346,0.000000,0.401245,0.726321,-0.008470,0.398217,0.639046,-0.025808,0.430933,0.592139,-0.047070,0.461114,0.566261,-0.067914,0.472490,0.509787,-0.022235,0.468948,0.382770,-0.044973,0.476315,0.311286,-0.061958,0.486228,0.253244,-0.075077,0.528947,0.543492,-0.036777,0.584508,0.422244,-0.062636,0.612501,0.354627,-0.077892,0.638756,0.303650,-0.089616,0.567104,0.604293,-0.052289,0.567379,0.537986,-0.075223,0.497468,0.563690,-0.076493,0.457223,0.587961,-0.076012,0.580499,0.680547,-0.070541,0.555566,0.630546,-0.087440,0.495362,0.639221,-0.087839,0.457587,0.655260,-0.087270
paz,0.539271,0.856680,0.000000,0.462541,0.791432,-0.025885,0.433619,0.700984,-0.043260,0.479037,0.629723,-0.060598,0.529860,0.574618,-0.076116,0.440821,0.556700,-0.014350,0.400934,0.440428,-0.030125,0.383245,0.374979,-0.040532,0.372824,0.319054,-0.048751,0.507769,0.557305,-0.016395,0.502624,0.411988,-0.033829,0.505880,0.338020,-0.045032,0.515205,0.278144,-0.053358,0.565789,0.593238,-0.022749,0.575489,0.509091,-0.042113,0.558663,0.567350,-0.043592,0.552582,0.609072,-0.041074,0.610652,0.652758,-0.033135,0.609591,0.596373,-0.048740,0.585798,0.637665,-0.049849,0.574263,0.678082,-0.047828
paz,0.543671,0.857408,0.000000,0.470833,0.794791,-0.027774,0.443877,0.707726,-0.045901,0.484389,0.638310,-0.063833,0.532535,0.583113,-0.080101,0.453383,0.554417,-0.014149,0.414080,0.437284,-0.029868,0.397683,0.371820,-0.040687,0.387995,0.316828,-0.049210,0.518306,0.556845,-0.015883,0.511715,0.411155,-0.033498,0.516625,0.336934,-0.045855,0.527371,0.279431,-0.054858,0.574640,0.592946,-0.022325,0.584035,0.493258,-0.043110,0.568656,0.546349,-0.047414,0.564232,0.589062,-0.046682,0.619814,0.652839,-0.032832,0.618691,0.585834,-0.050014,0.595415,0.620822,-0.053140,0.584743,0.660641,-0.052603
paz,0.537196,0.864642,0.000000,0.464254,0.795726,-0.024872,0.444042,0.704750,-0.041887,0.495451,0.635663,-0.059071,0.544494,0.583242,-0.074613,0.455044,0.558043,-0.012666,0.421322,0.440899,-0.027503,0.406021,0.376423,-0.037060,0.396268,0.322100,-0.044806,0.518697,0.565012,-0.015774,0.520830,0.422988,-0.031817,0.525177,0.352740,-0.041492,0.535054,0.298553,-0.048989,0.573589,0.606043,-0.023390,0.587520,0.518036,-0.042639,0.566466,0.576876,-0.043901,0.556578,0.618625,-0.041428,0.615061,0.669419,-0.035003,0.617898,0.615760,-0.050944,0.587786,0.657669,-0.052195,0.570167,0.695960,-0.050401
paz,0.473598,0.846977,0.000000,0.425037,0.750441,-0.008430,0.416024,0.666754,-0.024849,0.445024,0.619672,-0.044917,0.469591,0.595210,-0.064139,0.511203,0.538440,-0.021351,0.529932,0.415983,-0.042799,0.544864,0.350063,-0.058593,0.559076,0.296281,-0.070947,0.561592,0.573587,-0.035605,0.611044,0.456734,-0.060025,0.633002,0.387100,-0.074636,0.654472,0.333913,-0.086269,0.592805,0.634821,-0.050572,0.574320,0.573991,-0.072279,0.503378,0.598939,-0.072837,0.463282,0.621705,-0.072048,0.598467,0.709963,-0.068418,0.555576,0.667584,-0.084772,0.492089,0.672286,-0.084838,0.452579,0.683470,-0.083895
paz,0.463154,0.864999,0.000000,0.409509,0.778208,-0.012673,0.398444,0.693849,-0.031044,0.430050,0.644484,-0.052670,0.469568,0.620333,-0.073706,0.487114,0.555176,-0.023789,0.494093,0.428637,-0.046348,0.499568,0.358926,-0.062296,0.508590,0.298089,-0.074819,0.541073,0.587641,-0.036628,0.588588,0.465255,-0.062250,0.611607,0.396853,-0.075882,0.638107,0.342852,-0.086528,0.578813,0.650551,-0.050908,0.578904,0.588147,-0.074543,0.516458,0.633675,-0.072955,0.485134,0.667182,-0.069976,0.591650,0.730015,-0.068631,0.563153,0.690518,-0.086384,0.502339,0.713915,-0.085090,0.470348,0.736441,-0.082606
paz,0.484726,0.854514,0.000000,0.417890,0.778356,-0.013101,0.399403,0.682133,-0.025463,0.434121,0.615534,-0.040759,0.482360,0.576584,-0.055415,0.445162,0.557593,-0.004234,0.422560,0.443721,-0.017712,0.413934,0.385166,-0.027301,0.409804,0.335830,-0.035150,0.502713,0.571464,-0.013437,0.528803,0.443788,-0.027492,0.537219,0.385189,-0.036541,0.548158,0.342946,-0.044153,0.548698,0.615243,-0.025931,0.554628,0.530044,-0.042915,0.511834,0.581988,-0.042603,0.492848,0.627513,-0.040196,0.578068,0.676171,-0.041699,0.564886,0.627797,-0.056167,0.523824,0.661269,-0.055775,0.504758,0.695851,-0.053494
paz,0.472436,0.863350,0.000000,0.474511,0.765632,-0.001400,0.479907,0.679331,-0.016723,0.466132,0.627310,-0.036829,0.451982,0.596004,-0.056119,0.558259,0.567571,-0.020657,0.596693,0.460035,-0.043812,0.620900,0.401981,-0.059690,0.637931,0.353345,-0.071749,0.544376,0.590550,-0.037898,0.573981,0.469175,-0.065451,0.591923,0.406906,-0.080683,0.605133,0.351463,-0.092206,0.525049,0.642864,-0.055328,0.502721,0.582455,-0.077836,0.488694,0.617961,-0.078866,0.483872,0.643115,-0.078148,0.499065,0.713438,-0.074828,0.472674,0.679926,-0.089674,0.461219,0.698169,-0.089586,0.456639,0.714543,-0.088817
paz,0.486597,0.871764,0.000000,0.405326,0.814397,-0.016765,0.365009,0.746344,-0.032733,0.374545,0.685849,-0.050985,0.401348,0.638808,-0.068400,0.374541,0.586397,-0.008937,0.333097,0.485918,-0.023944,0.315569,0.428226,-0.034899,0.303616,0.379063,-0.043737,0.431730,0.588822,-0.016911,0.430726,0.456364,-0.033259,0.427932,0.391101,-0.044234,0.428647,0.338118,-0.053250,0.482568,0.625363,-0.028048,0.471619,0.541263,-0.045759,0.438744,0.602908,-0.044569,0.426385,0.650502,-0.041726,0.520318,0.684802,-0.042770,0.497815,0.635606,-0.058143,0.462150,0.678797,-0.056985,0.445140,0.720074,-0.053960
paz,0.580793,0.876404,0.000000,0.528003,0.810752,-0.026679,0.520075,0.743153,-0.047108,0.558128,0.697760,-0.067546,0.603736,0.671085,-0.087686,0.590684,0.598749,-0.026644,0.590547,0.469312,-0.045815,0.606234,0.412188,-0.061425,0.620496,0.374728,-0.072519,0.653310,0.620823,-0.026430,0.702983,0.534464,-0.049049,0.700212,0.558606,-0.061187,0.685421,0.572649,-0.067738,0.702179,0.662969,-0.029125,0.737344,0.620822,-0.046645,0.702272,0.681288,-0.049823,0.666004,0.720103,-0.050099,0.729914,0.716534,-0.036235,0.748793,0.681352,-0.045218,0.720004,0.719708,-0.046503,0.691423,0.750578,-0.047121
paz,0.491985,0.837236,0.000000,0.425384,0.767349,-0.018378,0.396923,0.680287,-0.033267,0.423462,0.610012,-0.050054,0.470214,0.561102,-0.065765,0.427477,0.546649,-0.007590,0.396557,0.438076,-0.021282,0.383601,0.377255,-0.030325,0.376680,0.324358,-0.037613,0.485601,0.553417,-0.014023,0.498862,0.421706,-0.028327,0.503094,0.354423,-0.037042,0.513236,0.299396,-0.044089,0.533709,0.591290,-0.024263,0.537021,0.501907,-0.041683,0.496161,0.554358,-0.040969,0.477980,0.597171,-0.037682,0.567922,0.649852,-0.038058,0.555020,0.591506,-0.052482,0.516262,0.628940,-0.051456,0.498658,0.668378,-0.048293
paz,0.456959,0.860743,0.000000,0.383747,0.794420,-0.017308,0.354183,0.723557,-0.033831,0.370694,0.663750,-0.052640,0.406819,0.616268,-0.070690,0.372738,0.568536,-0.010262,0.341109,0.464411,-0.025627,0.329499,0.406906,-0.036164,0.321846,0.358969,-0.044602,0.430179,0.576818,-0.018555,0.438536,0.447673,-0.035129,0.441355,0.384770,-0.045002,0.445914,0.335957,-0.053035,0.479689,0.618239,-0.030308,0.477331,0.537913,-0.049092,0.440153,0.594840,-0.048483,0.422807,0.638632,-0.045686,0.513879,0.681478,-0.045547,0.497867,0.634460,-0.061801,0.458096,0.671764,-0.061493,0.436231,0.707187,-0.058969
paz,0.535059,0.862168,0.000000,0.475159,0.778385,-0.012509,0.455394,0.688546,-0.028255,0.487254,0.627792,-0.047224,0.533780,0.590084,-0.065677,0.511596,0.558446,-0.014703,0.493696,0.439021,-0.034551,0.485752,0.371841,-0.049451,0.485249,0.314286,-0.060758,0.570967,0.575665,-0.025682,0.606359,0.442918,-0.047797,0.623956,0.374659,-0.061835,0.645893,0.322964,-0.072374,0.619150,0.624296,-0.038978,0.632802,0.539866,-0.059457,0.585073,0.574728,-0.060491,0.560134,0.606623,-0.059328,0.650721,0.693304,-0.055494,0.644833,0.634388,-0.070861,0.599474,0.652635,-0.071073,0.572689,0.677879,-0.069888
paz,0.554481,0.891068,0.000000,0.494467,0.818727,-0.023686,0.482004,0.749029,-0.044256,0.525917,0.707816,-0.065983,0.582733,0.688910,-0.086965,0.565721,0.602007,-0.023021,0.563462,0.476076,-0.042338,0.569520,0.414849,-0.056799,0.575852,0.365373,-0.068175,0.626989,0.632179,-0.028246,0.673303,0.507178,-0.049377,0.698520,0.452803,-0.062700,0.719459,0.413063,-0.073111,0.668704,0.689372,-0.036567,0.693539,0.621608,-0.057616,0.643561,0.670268,-0.059900,0.607220,0.706863,-0.059475,0.683872,0.761875,-0.049122,0.683547,0.721045,-0.065111,0.632846,0.757133,-0.066084,0.598407,0.789529,-0.065500
paz,0.542552,0.880596,0.000000,0.489809,0.803392,-0.018592,0.481971,0.721250,-0.036803,0.530988,0.678361,-0.057250,0.588700,0.660379,-0.076937,0.558599,0.578957,-0.018718,0.560027,0.460880,-0.038491,0.564083,0.400204,-0.053019,0.570179,0.348869,-0.064041,0.617476,0.605401,-0.026311,0.667486,0.482775,-0.047842,0.692375,0.426922,-0.060844,0.715623,0.380657,-0.070696,0.662035,0.661825,-0.036752,0.685476,0.597052,-0.057018,0.634271,0.647420,-0.057330,0.600631,0.683452,-0.055433,0.685138,0.734571,-0.051184,0.684986,0.695462,-0.065745,0.634309,0.725903,-0.065369,0.600500,0.749919,-0.063714
paz,0.519323,0.853609,0.000000,0.457039,0.770995,-0.017003,0.437635,0.684011,-0.033433,0.473442,0.621512,-0.052260,0.521490,0.580818,-0.069965,0.483000,0.546357,-0.011061,0.459281,0.426977,-0.027742,0.453551,0.361571,-0.039688,0.454813,0.307168,-0.049115,0.542758,0.562492,-0.019512,0.564531,0.431365,-0.037500,0.578829,0.365718,-0.048387,0.597839,0.313957,-0.056892,0.590349,0.610462,-0.031397,0.603787,0.533128,-0.050020,0.562959,0.581298,-0.049805,0.540915,0.617261,-0.047332,0.620661,0.679970,-0.046955,0.617353,0.626743,-0.061510,0.574704,0.655828,-0.061121,0.548141,0.686092,-0.058988
paz,0.484397,0.849942,0.000000,0.416741,0.775090,-0.016839,0.388120,0.687901,-0.032798,0.415758,0.622551,-0.051338,0.461681,0.576893,-0.068993,0.429714,0.549389,-0.010503,0.400032,0.434990,-0.027599,0.388280,0.373440,-0.040125,0.381676,0.321480,-0.050007,0.489534,0.560498,-0.018927,0.509941,0.426124,-0.037708,0.518373,0.357878,-0.050187,0.529173,0.304648,-0.059876,0.538099,0.603743,-0.030676,0.542416,0.529973,-0.050275,0.498296,0.580321,-0.051097,0.476497,0.620929,-0.049201,0.569538,0.668535,-0.045999,0.558439,0.623312,-0.061977,0.516749,0.660774,-0.062091,0.495190,0.698717,-0.059998
paz,0.452837,0.860144,0.000000,0.381248,0.791550,-0.017458,0.351583,0.710758,-0.034412,0.376484,0.648648,-0.053853,0.420565,0.604067,-0.072635,0.379292,0.559306,-0.012096,0.350382,0.450370,-0.029279,0.340330,0.390248,-0.041588,0.334644,0.340583,-0.051166,0.440358,0.569383,-0.020808,0.451197,0.437402,-0.039317,0.454985,0.372240,-0.051031,0.461718,0.323732,-0.060293,0.492904,0.612760,-0.032850,0.487628,0.537053,-0.052590,0.444770,0.592025,-0.052684,0.425042,0.636786,-0.050383,0.528637,0.677833,-0.048516,0.507570,0.635244,-0.064934,0.465628,0.673882,-0.064729,0.444094,0.710992,-0.062375
paz,0.447537,0.869314,0.000000,0.370193,0.800474,-0.018400,0.340124,0.724387,-0.035159,0.362513,0.660606,-0.054341,0.399021,0.612888,-0.072735,0.362853,0.571997,-0.008354,0.330470,0.461769,-0.023891,0.318579,0.400826,-0.034714,0.311093,0.349747,-0.043569,0.421329,0.580691,-0.016960,0.429914,0.448089,-0.033674,0.432855,0.382029,-0.044494,0.437827,0.330988,-0.053282,0.471031,0.622108,-0.029473,0.470136,0.535556,-0.049997,0.432849,0.596425,-0.051107,0.415745,0.642319,-0.049032,0.504724,0.686209,-0.045525,0.490752,0.632240,-0.063267,0.451861,0.674888,-0.063826,0.431492,0.715958,-0.061732
paz,0.493880,0.844932,0.000000,0.425466,0.772879,-0.014922,0.395436,0.679412,-0.029206,0.422246,0.609463,-0.046065,0.469799,0.563207,-0.062313,0.431387,0.548947,-0.008733,0.397142,0.438964,-0.024077,0.382596,0.374884,-0.035197,0.374525,0.319041,-0.044116,0.491073,0.556386,-0.017469,0.506548,0.421354,-0.033587,0.508531,0.350763,-0.044348,0.516046,0.297267,-0.053194,0.540171,0.596646,-0.029299,0.544939,0.502007,-0.047145,0.499770,0.540913,-0.047274,0.478302,0.578517,-0.045452,0.574192,0.658401,-0.044413,0.556920,0.601257,-0.059257,0.514568,0.635284,-0.058398,0.494792,0.674679,-0.055917
paz,0.378025,0.706297,0.000000,0.434995,0.646106,-0.009745,0.482327,0.577854,-0.015787,0.488144,0.513235,-0.023022,0.458551,0.459751,-0.028858,0.478178,0.431043,0.001450,0.503471,0.318384,-0.000588,0.512484,0.257484,-0.001258,0.520031,0.212667,-0.003569,0.447268,0.435830,-0.003159,0.460998,0.315413,-0.006229,0.462058,0.246644,-0.009939,0.463486,0.195851,-0.014132,0.420256,0.463232,-0.010063,0.427280,0.397736,-0.017296,0.424206,0.426715,-0.019623,0.421323,0.443579,-0.019498,0.393004,0.505823,-0.019254,0.393017,0.461649,-0.027009,0.386142,0.468223,-0.030059,0.382431,0.476295,-0.030668
paz,0.370690,0.696161,0.000000,0.431912,0.633938,-0.007444,0.478002,0.565539,-0.011721,0.479093,0.498728,-0.017687,0.443576,0.446724,-0.022077,0.473918,0.420551,0.007404,0.501231,0.311142,0.005852,0.514260,0.252228,0.004770,0.526385,0.208565,0.002270,0.437966,0.422628,0.002090,0.446153,0.298345,-0.001567,0.446764,0.232561,-0.006471,0.449232,0.184065,-0.010936,0.402778,0.447694,-0.005566,0.394329,0.374813,-0.013303,0.386526,0.419919,-0.014827,0.383526,0.452579,-0.013438,0.368612,0.488227,-0.015322,0.359381,0.438091,-0.022739,0.356297,0.457612,-0.024289,0.357918,0.479643,-0.023306
paz,0.356664,0.676559,0.000000,0.417343,0.623156,-0.012277,0.466357,0.559331,-0.018674,0.466135,0.494806,-0.026288,0.435625,0.444341,-0.032029,0.477274,0.416352,0.005674,0.509064,0.320849,0.001873,0.524036,0.271701,-0.000484,0.538890,0.233273,-0.003679,0.435599,0.410271,0.001654,0.438816,0.291885,-0.004993,0.438511,0.226550,-0.012213,0.440955,0.174988,-0.018098,0.395243,0.430504,-0.005541,0.381251,0.363719,-0.016777,0.377847,0.419015,-0.020338,0.378911,0.456334,-0.019605,0.354710,0.467710,-0.015186,0.347197,0.426531,-0.024689,0.347123,0.457349,-0.027328,0.351822,0.484897,-0.026774
paz,0.358994,0.674763,0.000000,0.422334,0.622761,-0.011796,0.470314,0.556261,-0.019508,0.465045,0.492506,-0.028571,0.425950,0.439878,-0.035953,0.483990,0.406770,0.003709,0.507999,0.304554,0.000142,0.523697,0.253694,-0.002319,0.538577,0.213842,-0.005649,0.442422,0.404084,-0.000308,0.440516,0.287059,-0.004234,0.439341,0.224652,-0.009383,0.439415,0.171733,-0.014505,0.402387,0.426390,-0.007282,0.389929,0.349656,-0.015177,0.392026,0.376884,-0.016849,0.396368,0.393658,-0.016480,0.359848,0.466098,-0.016771,0.344921,0.421432,-0.023336,0.347043,0.448717,-0.023677,0.353102,0.476723,-0.022473
paz,0.356787,0.699016,0.000000,0.417134,0.642910,-0.012979,0.463875,0.572713,-0.021517,0.463098,0.508042,-0.030634,0.426381,0.454032,-0.038255,0.458940,0.435061,-0.005055,0.490679,0.335655,-0.012515,0.509338,0.285266,-0.017387,0.527753,0.242570,-0.022272,0.423453,0.435352,-0.009196,0.421990,0.315436,-0.019250,0.422478,0.245645,-0.028138,0.425329,0.186202,-0.035639,0.389154,0.459002,-0.015650,0.381108,0.387643,-0.028475,0.379819,0.427078,-0.032187,0.382403,0.452520,-0.032431,0.353494,0.496794,-0.024390,0.346180,0.448922,-0.035390,0.343435,0.466698,-0.038422,0.344301,0.484744,-0.038799
paz,0.346275,0.702932,0.000000,0.410225,0.626416,-0.005069,0.460891,0.564275,-0.010310,0.471893,0.502815,-0.015626,0.446268,0.461461,-0.021927,0.489480,0.440265,-0.020273,0.539751,0.337200,-0.031235,0.560297,0.272116,-0.037882,0.571383,0.215170,-0.044271,0.469984,0.444101,-0.027775,0.515033,0.324788,-0.044338,0.538636,0.256504,-0.054349,0.555487,0.193136,-0.062728,0.437639,0.471722,-0.034885,0.475394,0.383231,-0.055539,0.501594,0.339031,-0.067320,0.521080,0.286749,-0.074121,0.393297,0.516798,-0.042130,0.402342,0.465697,-0.059678,0.405145,0.466309,-0.068665,0.402078,0.465853,-0.074550
paz,0.346578,0.712524,0.000000,0.392601,0.634875,-0.003137,0.438843,0.567842,-0.007579,0.445018,0.507736,-0.013942,0.421484,0.462594,-0.020452,0.480615,0.446877,-0.006140,0.517920,0.344111,-0.014653,0.533689,0.285208,-0.020900,0.544651,0.233211,-0.027153,0.460522,0.449738,-0.015178,0.501210,0.341361,-0.027251,0.528234,0.282816,-0.036648,0.551047,0.229567,-0.044866,0.430035,0.475787,-0.024966,0.470857,0.404360,-0.040233,0.500038,0.391091,-0.048972,0.522600,0.367565,-0.053959,0.384502,0.519113,-0.035664,0.391509,0.474919,-0.048867,0.387346,0.474767,-0.055830,0.383122,0.473943,-0.060299
